ID_BB_GLOBAL,FIELD,VALUE,SOURCE,TSTAMP
BBG0080JW308,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW308,id_cusip,EK7217723,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW308,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW308,ticker,EK7217723,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW308,name,SCOTIABANK SUD AMERICANO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW308,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW308,issuer,SCOTIABANK SUD AMERICANO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW308,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,id_isin,CL0001893883,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,id_cusip,EK7217848,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,ticker,EK7217848,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,name,SCOTIABANK SUD AMERICANO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,issuer,SCOTIABANK SUD AMERICANO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JW5T2,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,id_isin,CL0002014133,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,id_cusip,EK7217962,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,id_sedol1,BVB3BF6,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,ticker,EK7217962,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,name,SCOTIABANK SUD AMERICANO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,issuer,SCOTIABANK SUD AMERICANO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080JWM15,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,id_cusip,EK7221022,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,ticker,EK7221022,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080KR230,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,id_cusip,EK7223242,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,ticker,EK7223242,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5642,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,id_cusip,EK7223309,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,ticker,EK7223309,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L5L85,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,id_isin,CL0001918797,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,id_cusip,EK7223424,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,ticker,EK7223424,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6277,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,id_cusip,EK7223606,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,ticker,EK7223606,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080L6Q92,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,id_isin,CL0001841155,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,id_cusip,EK7226427,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,ticker,EK7226427,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LL984,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,id_cusip,EK7226666,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,ticker,EK7226666,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LLWN6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,id_cusip,EK7226781,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,ticker,EK7226781,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LM5J9,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,id_isin,CL0001841148,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,id_cusip,EK7226963,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,ticker,EK7226963,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LMFS7,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,id_isin,CL0001878389,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,id_cusip,EK7227029,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,ticker,EK7227029,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LN8N7,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,id_isin,CL0001878371,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,id_cusip,EK7227144,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,ticker,EK7227144,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNGQ6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,id_cusip,EK7227201,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,ticker,EK7227201,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080LNKY8,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,id_cusip,EK7241277,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,ticker,EK7241277,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SVZ17,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,id_cusip,EK7241335,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,ticker,EK7241335,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SWKP3,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,id_cusip,EK7241814,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,ticker,EK7241814,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,name,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,issuer,BANCO DE CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080SZ8B2,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,id_cusip,EK7242473,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,ticker,EK7242473,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5NF6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,id_isin,CL0001230573,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,id_cusip,EK7242655,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,ticker,EK7242655,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T5YB6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,id_isin,CL0001230599,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,id_cusip,EK7242838,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,ticker,EK7242838,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T65V6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,id_cusip,EK7243133,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,ticker,EK7243133,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080T6JY3,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,id_isin,CL0002032515,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,id_cusip,EK7247993,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,ticker,EK7247993,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TWXC7,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,id_isin,CL0002032531,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,id_cusip,EK7248231,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,ticker,EK7248231,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TX7Q8,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,id_isin,CL0002032556,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,id_cusip,EK7248413,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,ticker,EK7248413,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXH68,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,id_cusip,EK7248470,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,ticker,EK7248470,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TXNV7,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,id_cusip,EK7248595,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,ticker,EK7248595,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TY7B3,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,id_cusip,EK7248892,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,ticker,EK7248892,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TYPZ7,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,id_cusip,EK7249015,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,ticker,EK7249015,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZ1C4,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,id_cusip,EK7249197,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,ticker,EK7249197,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZF88,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,id_cusip,EK7249312,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,ticker,EK7249312,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZHX6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,id_cusip,EK7249379,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,ticker,EK7249379,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZLB1,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,id_cusip,EK7249551,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,ticker,EK7249551,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,name,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,issuer,BANCO DEL ESTADO -CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG0080TZN81,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,id_isin,HK0000237260,corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,id_cusip,EK7285308,corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,id_sedol1,BVF9MH9,corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,ticker,EK7285308,corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,name,MTR CORPORATION (C.I.),corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,issuer,MTR CORPORATION (C.I.),corp_pfd.diff,2024-02-23 21:56:28
BBG0081LR282,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,id_cusip,EK7290944,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,ticker,EK7290944,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,name,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,issuer,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MDXG8,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,id_cusip,EK7291066,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,ticker,EK7291066,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,name,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,issuer,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MJ797,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,id_cusip,EK7291660,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,ticker,EK7291660,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,name,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,issuer,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MN284,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MP9G8,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MP9G8,id_cusip,EK7291728,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MP9G8,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MP9G8,ticker,EK7291728,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MP9G8,name,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MP9G8,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG0081MP9G8,issuer,TRANSA SECURITIZADORA,corp_pfd.diff,2024-02-23 21:56:28
